"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0006913"	"GO:0006913"	"nucleocytoplasmic transport"	"23/857"	"306/23843"	0.000750377409072209	0.0123380400606801	0.00990179958582601	"Ssb/Cited1/Anp32b/Txn1/Cdkn2a/Hnrnpa2b1/Chchd4/Camk1/Calr/Nutf2/Hspa8/Uaca/Zic1/Ppp2ca/Mybbp1a/Kpnb1/Ddx5/Pik3r1/Hsp90aa1/Six3/Rab18/Camk4/Nxf1"	23
"GO:2001056"	"GO:2001056"	"positive regulation of cysteine-type endopeptidase activity"	"13/857"	"129/23843"	0.000773407728204536	0.0126711352172865	0.0101691225534533	"Mtch2/Ddx3x/Bcap31/F3/Vcp/Cdkn2a/Cycs/Arl6ip5/Bax/Ndufa13/Uaca/Rps27l/Ppp2ca"	13
"GO:0051169"	"GO:0051169"	"nuclear transport"	"23/857"	"307/23843"	0.00078435261188216	0.0128045563889763	0.0102761986932682	"Ssb/Cited1/Anp32b/Txn1/Cdkn2a/Hnrnpa2b1/Chchd4/Camk1/Calr/Nutf2/Hspa8/Uaca/Zic1/Ppp2ca/Mybbp1a/Kpnb1/Ddx5/Pik3r1/Hsp90aa1/Six3/Rab18/Camk4/Nxf1"	23
"GO:1901992"	"GO:1901992"	"positive regulation of mitotic cell cycle phase transition"	"9/857"	"69/23843"	0.000788280354202165	0.0128228807795662	0.0102909047926374	"Ddx3x/Larp7/Anp32b/Rcc2/Ccnd2/Rdx/Tmod3/App/Rpl17"	9
"GO:0043903"	"GO:0043903"	"regulation of symbiosis, encompassing mutualism through parasitism"	"18/857"	"215/23843"	0.000805996916304355	0.0130645812213731	0.0104848796316561	"Ddx3x/Cav1/Chmp3/Gapdh/Trim28/Chmp2a/Apoe/Smarcb1/Hspa8/Ppib/Anxa2/Top2a/Ddx5/P4hb/Pabpc1/Lgals1/Vapa/Banf1"	18
"GO:0001754"	"GO:0001754"	"eye photoreceptor cell differentiation"	"8/857"	"56/23843"	0.000830788535090967	0.013384243897532	0.0107414224649447	"Pax6/Ptn/Ahi1/Otx2/Rpgrip1/Thy1/Sox9/Ntrk2"	8
"GO:1903364"	"GO:1903364"	"positive regulation of cellular protein catabolic process"	"13/857"	"130/23843"	0.000831690098767847	0.013384243897532	0.0107414224649447	"Bcap31/Vcp/Atpif1/Apoe/Sirt2/Ctsc/Cd81/Ldlr/Rdx/Plk2/Trib2/Hsp90aa1/Ube2v2"	13
"GO:0022411"	"GO:0022411"	"cellular component disassembly"	"25/857"	"347/23843"	0.000834502190067082	0.013384243897532	0.0107414224649447	"Sptan1/Dstn/Stmn3/Mid1/Vcp/Cdkn2a/Atpif1/Capza2/Hk2/Wbp11/Bax/Sh3gl3/Smarcb1/Gabarapl2/Stmn4/Hspa8/Rdx/Tpm1/Tmod3/Tmod2/Gabarap/Rpl23/Top2a/Srebf2/Lix1"	25
"GO:0045070"	"GO:0045070"	"positive regulation of viral genome replication"	"6/857"	"32/23843"	0.000862140177637025	0.0137791704614645	0.0110583677551161	"Ddx3x/Hspa8/Ppib/Top2a/Pabpc1/Vapa"	6
"GO:0032388"	"GO:0032388"	"positive regulation of intracellular transport"	"20/857"	"253/23843"	0.000874569772324518	0.0139291234470222	0.0111787113755766	"Psmb7/Prnp/Bcap31/Pdcd10/Cdc42/Camk1/Wbp11/Psmd8/Ank3/Oaz1/Nutf2/Fez1/Rdx/Uaca/Anxa2/Zic1/Hsp90aa1/Srebf2/Hes1/Camk4"	20
"GO:0036296"	"GO:0036296"	"response to increased oxygen levels"	"4/857"	"13/23843"	0.000913880393732979	0.0144046457922533	0.0115603381929562	"Atp6ap1/Atp6v1g1/Cav1/Atp6v0d1"	4
"GO:0046185"	"GO:0046185"	"aldehyde catabolic process"	"4/857"	"13/23843"	0.000913880393732979	0.0144046457922533	0.0115603381929562	"Adh5/Gpi1/Esd/Haghl"	4
"GO:0098712"	"GO:0098712"	"L-glutamate import across plasma membrane"	"4/857"	"13/23843"	0.000913880393732979	0.0144046457922533	0.0115603381929562	"Sept2/Kcnj10/Arl6ip5/Arl6ip1"	4
"GO:0010639"	"GO:0010639"	"negative regulation of organelle organization"	"26/857"	"369/23843"	0.000918804349089856	0.0144324903082121	0.0115826845960505	"H3f3a/Sptan1/Slc25a5/Tmsb4x/Mid1/Pfn2/Wasf2/Capza2/Tmsb10/Chmp2a/Smarcb1/Rgcc/Fez1/Rdx/Tpm1/Tmod3/Tmod2/Gpx1/Nme6/Map4/Top2a/Mapt/H3f3b/Prelid1/Scfd1/Syt4"	26
"GO:0006333"	"GO:0006333"	"chromatin assembly or disassembly"	"14/857"	"148/23843"	0.000926412452180977	0.0144803218609382	0.0116210714424736	"Hjurp/H3f3a/Set/Anp32b/Cdkn2a/Itgb3bp/Gatad1/Nap1l5/Smarcb1/Nap1l1/Hist3h2ba/Sox9/H3f3b/Hist1h1b"	14
"GO:0045685"	"GO:0045685"	"regulation of glial cell differentiation"	"10/857"	"85/23843"	0.00093528517777095	0.0144803218609382	0.0116210714424736	"Serpine2/Rheb/Sirt2/Zfp365/Ldlr/Id2/Hes1/App/Olig2/Qk"	10
"GO:0015800"	"GO:0015800"	"acidic amino acid transport"	"8/857"	"57/23843"	0.000936456516871023	0.0144803218609382	0.0116210714424736	"Sept2/Kcnj10/Arl6ip5/Slc6a1/Arl6ip1/Myo6/Ntrk2/Syt4"	8
"GO:0000028"	"GO:0000028"	"ribosomal small subunit assembly"	"5/857"	"22/23843"	0.000937688748815948	0.0144803218609382	0.0116210714424736	"Rps17/Rps27l/Rpl38/Rps2/Rps14"	5
"GO:0042026"	"GO:0042026"	"protein refolding"	"5/857"	"22/23843"	0.000937688748815948	0.0144803218609382	0.0116210714424736	"Hspa5/B2m/Hspa8/Hsp90aa1/St13"	5
"GO:0032272"	"GO:0032272"	"negative regulation of protein polymerization"	"9/857"	"71/23843"	0.000971986373427896	0.014959426642892	0.0120055733170165	"Sptan1/Tmsb4x/Pfn2/Capza2/Tmsb10/Rdx/Tpm1/Tmod3/Tmod2"	9
"GO:0043524"	"GO:0043524"	"negative regulation of neuron apoptotic process"	"15/857"	"166/23843"	0.000992097912987632	0.0152177166451895	0.0122128619807909	"Set/Cited1/Fzd9/Chl1/Apoe/Gpi1/Bax/Hmox1/Prdx2/Mt1/Ntrk2/Mef2c/Alkbh1/Lgmn/Ube2v2"	15
"GO:0061564"	"GO:0061564"	"axon development"	"32/857"	"493/23843"	0.0010155625413836	0.0155255397212858	0.0124599030336978	"Tnr/Pax6/Dock7/Uchl1/Epha5/Actb/Ptprz1/Mgll/Chl1/Cntn4/Apoe/Scn1b/Ndn/Eif4g2/E030030I06Rik/Ank3/Mif/Otx2/Sept7/Fez1/Thy1/Cnp/Mapt/Tubb2b/Nrn1/Ntrk2/Gap43/Alcam/Rpl24/App/Metrn/Nrep"	32
"GO:0030301"	"GO:0030301"	"cholesterol transport"	"9/857"	"72/23843"	0.00107605246934123	0.0163409828483679	0.0131143306719852	"Abca1/Stx12/Cav1/Apoe/Ldlr/Anxa2/Npc2/Srebf2/Acat2"	9
"GO:0061077"	"GO:0061077"	"chaperone-mediated protein folding"	"9/857"	"72/23843"	0.00107605246934123	0.0163409828483679	0.0131143306719852	"Hspe1/Hspa5/Cct3/Cct7/Calr/Hspa8/Cct5/St13/Cct8"	9
"GO:0019068"	"GO:0019068"	"virion assembly"	"5/857"	"23/23843"	0.00116300929353942	0.0175449355800947	0.0140805537188983	"Chmp5/Chmp3/Chmp2a/Apoe/Vta1"	5
"GO:0089718"	"GO:0089718"	"amino acid import across plasma membrane"	"5/857"	"23/23843"	0.00116300929353942	0.0175449355800947	0.0140805537188983	"Sept2/Kcnj10/Arl6ip5/Arl6ip1/Slc3a2"	5
"GO:0034101"	"GO:0034101"	"erythrocyte homeostasis"	"13/857"	"135/23843"	0.00118133949381721	0.0177628382442055	0.0142554298336322	"B2m/Rps6/Prdx1/Atpif1/Lyar/Gpi1/Rps17/Hmox1/Rps24/Tmod3/Nfe2l1/Id2/Rps14"	13
"GO:0015918"	"GO:0015918"	"sterol transport"	"9/857"	"73/23843"	0.00118895034937147	0.017818662449105	0.0143002311218623	"Abca1/Stx12/Cav1/Apoe/Ldlr/Anxa2/Npc2/Srebf2/Acat2"	9
"GO:0030261"	"GO:0030261"	"chromosome condensation"	"6/857"	"34/23843"	0.00120377085288512	0.0179818188514309	0.0144311710433596	"H3f3a/Nusap1/Ncaph/Ncapd2/Top2a/H3f3b"	6
"GO:0008203"	"GO:0008203"	"cholesterol metabolic process"	"12/857"	"119/23843"	0.00120867600181638	0.0179962801443084	0.014442776843237	"Acadl/Ebp/Fdps/Abca1/Apoe/Ldlr/Aplp2/Acadvl/Nfe2l1/Npc2/Srebf2/App"	12
"GO:0071826"	"GO:0071826"	"ribonucleoprotein complex subunit organization"	"18/857"	"223/23843"	0.00122502245939425	0.018180446954192	0.0145905785064558	"Sf3b1/Rpl12/Ddx3x/Rpl10/Eif2s3x/Rpl6/Gemin7/Rps17/Rps27l/Rpl23a/Rpl38/Rps23/Hsp90aa1/Rpl24/Rps2/Eif2s3y/Gm10036/Rps14"	18
"GO:0016049"	"GO:0016049"	"cell growth"	"32/857"	"499/23843"	0.00123597185931756	0.0182138543768274	0.0146173893777115	"Igfbp2/Serpine2/Tnr/Ndufs3/Csnk2a1/Ddx3x/Lamtor2/Fdps/Sdcbp/Creb3/Cdkn2a/Mgll/Apoe/Ndn/Eif4g2/Cd81/Slc25a4/Ndufa13/Sept7/Cadm1/Cryab/Ip6k2/Nme6/Sertad2/Igfbp4/Mapt/Sox9/Nrn1/Hnrnpk/App/Syt4/Ccdc85b"	32
"GO:0019081"	"GO:0019081"	"viral translation"	"4/857"	"14/23843"	0.001243212112354	0.0182138543768274	0.0146173893777115	"Ssb/Eif3f/Ptbp1/Pcbp2"	4
"GO:0045899"	"GO:0045899"	"positive regulation of RNA polymerase II transcriptional preinitiation complex assembly"	"4/857"	"14/23843"	0.001243212112354	0.0182138543768274	0.0146173893777115	"Psmc2/Psmc6/Psmc5/Psmc1"	4
"GO:1904814"	"GO:1904814"	"regulation of protein localization to chromosome, telomeric region"	"4/857"	"14/23843"	0.001243212112354	0.0182138543768274	0.0146173893777115	"Cct7/Gnl3/Cct5/Cct8"	4
"GO:0071900"	"GO:0071900"	"regulation of protein serine/threonine kinase activity"	"28/857"	"418/23843"	0.0012848108480844	0.0187631641744211	0.0150582337500391	"Ddx3x/Maged1/Pdcd10/Lamtor2/Cks1b/Lamtor3/Dnaja1/Cdkn2a/Uchl1/Cav1/Camk1/Ccnd2/Apoe/Inppl1/Tead1/Cd81/Mif/Dusp6/Prdx2/Rgcc/Spry2/Thy1/Trf/Ppp2ca/Prkar1a/Ccnh/Trib2/Gstp1"	28
"GO:0033138"	"GO:0033138"	"positive regulation of peptidyl-serine phosphorylation"	"12/857"	"120/23843"	0.0013000458398705	0.0189251895988792	0.0151882660139078	"Pfn2/Pdcd10/Txn1/Dock7/Cdc42/Cav1/Camk1/Mif/Gfra2/Spry2/Ntrk2/App"	12
"GO:0055072"	"GO:0055072"	"iron ion homeostasis"	"10/857"	"89/23843"	0.00133684070954967	0.0193990440741318	0.0155685542950061	"B2m/Atp6ap1/Atp6v1g1/Ftl1/Hmox1/Atp6v0d1/Slc22a17/Trf/Ndfip1/Fth1"	10
"GO:0043900"	"GO:0043900"	"regulation of multi-organism process"	"27/857"	"399/23843"	0.00134252769322877	0.0194199179928756	0.0155853064986751	"Ptgds/Ddx3x/Tspan6/Creb3/Cav1/Chmp3/Gapdh/Trim28/Chmp2a/Apoe/Sirt2/Mif/Smarcb1/Plat/Calr/Prdx2/Hspa8/Ppib/Anxa2/Top2a/Ddx5/P4hb/Pabpc1/Lgals1/Pcbp2/Vapa/Banf1"	27
"GO:0034728"	"GO:0034728"	"nucleosome organization"	"13/857"	"137/23843"	0.00135190737347653	0.0194435892863041	0.0156043037139794	"Ptma/Hjurp/H3f3a/Set/Anp32b/Itgb3bp/Nap1l5/Smarcb1/Nap1l1/Hist3h2ba/Sox9/H3f3b/Hist1h1b"	13
"GO:0048713"	"GO:0048713"	"regulation of oligodendrocyte differentiation"	"7/857"	"47/23843"	0.00135692517662022	0.0194435892863041	0.0156043037139794	"Rheb/Sirt2/Zfp365/Id2/Hes1/Olig2/Qk"	7
"GO:0070265"	"GO:0070265"	"necrotic cell death"	"7/857"	"47/23843"	0.00135692517662022	0.0194435892863041	0.0156043037139794	"Cav1/Ybx3/Sirt2/Bax/Ndufc2/Slc25a4/Tmem123"	7
"GO:0010810"	"GO:0010810"	"regulation of cell-substrate adhesion"	"16/857"	"189/23843"	0.0013682960356902	0.0195452536848122	0.0156858936986196	"Rsu1/Hsd17b12/Flna/Gpm6b/S100a10/Cdkn2a/Rcc2/Spp1/Ptprz1/Ptn/Fbln2/Calr/Thy1/Rasa1/Pik3r1/Lgals1"	16
"GO:0007409"	"GO:0007409"	"axonogenesis"	"30/857"	"461/23843"	0.00138138091575249	0.019670692105622	0.0157865633428347	"Tnr/Pax6/Dock7/Uchl1/Epha5/Actb/Ptprz1/Mgll/Chl1/Cntn4/Apoe/Scn1b/Ndn/Eif4g2/E030030I06Rik/Ank3/Otx2/Sept7/Fez1/Thy1/Cnp/Mapt/Tubb2b/Nrn1/Ntrk2/Gap43/Alcam/Rpl24/App/Metrn"	30
"GO:0071248"	"GO:0071248"	"cellular response to metal ion"	"12/857"	"121/23843"	0.00139705350463444	0.0198197959441822	0.0159062254868737	"B2m/Prnp/Clic4/Ank3/Jund/Hmox1/Mt1/Cpne7/Trf/Mef2c/Id2/Fos"	12
"GO:1901987"	"GO:1901987"	"regulation of cell cycle phase transition"	"21/857"	"282/23843"	0.00140052375628327	0.0198197959441822	0.0159062254868737	"Cenpf/Dgkz/Ddx3x/Larp7/Anp32b/Cdkn2a/Rcc2/Ccnd2/Cdkn1c/Tcf3/Rgcc/Rdx/Rps27l/Tmod3/Topbp1/Cdc25a/Rpl26/Id2/App/Six3/Rpl17"	21
"GO:0017001"	"GO:0017001"	"antibiotic catabolic process"	"6/857"	"35/23843"	0.00140921221032495	0.0198200277335242	0.0159064115076355	"Prdx6/Adh5/Prdx1/Prdx2/Esd/Gpx1"	6
"GO:0051693"	"GO:0051693"	"actin filament capping"	"6/857"	"35/23843"	0.00140921221032495	0.0198200277335242	0.0159064115076355	"Sptan1/Capza2/Rdx/Tpm1/Tmod3/Tmod2"	6
"GO:0032469"	"GO:0032469"	"endoplasmic reticulum calcium ion homeostasis"	"5/857"	"24/23843"	0.00142600971829924	0.0199947558967664	0.0160466382572582	"Bcap31/Bax/Grina/Tmbim6/App"	5
"GO:0006417"	"GO:0006417"	"regulation of translation"	"27/857"	"401/23843"	0.0014429878683156	0.0201316263794006	0.0161564826151622	"Ncl/Ddx3x/Rpl10/Rps3a1/Eif4e/Hnrnpa2b1/Paip2b/Gapdh/Cnot3/Eif3k/Eif4g2/Tnrc6a/Ptbp1/Eif4ebp1/Calr/Dph3/Rplp1/Rps27l/Rpl26/Ddx5/Rpl38/Alkbh1/Eif3e/Igf2bp2/App/Qk/Khsrp"	27
"GO:0007050"	"GO:0007050"	"cell cycle arrest"	"13/857"	"138/23843"	0.00144457962206156	0.0201316263794006	0.0161564826151622	"Ak1/Sox2/Cdkn2a/Fzd9/Cdkn1c/Mif/Calr/Rgcc/Hepacam/Rpl26/Mybbp1a/Rpl23/Id2"	13
"GO:1903051"	"GO:1903051"	"negative regulation of proteolysis involved in cellular protein catabolic process"	"8/857"	"61/23843"	0.0014715430294971	0.0204450552821618	0.0164080225813386	"Pdcl3/Sdcbp/Alad/Cdkn2a/Os9/Gabarapl2/Rpl23/Usp14"	8
"GO:0051101"	"GO:0051101"	"regulation of DNA binding"	"12/857"	"122/23843"	0.00149996088097224	0.020776730869467	0.016674206284492	"Hjurp/Txn1/Id3/Sri/Trim28/Sirt2/Hmox1/Nme1/Id2/Sox11/Calm1/Hes1"	12
"GO:0051222"	"GO:0051222"	"positive regulation of protein transport"	"30/857"	"464/23843"	0.00152594539453806	0.0210727987868081	0.0169118133247421	"Ncl/Phpt1/Psmb7/Prnp/Bcap31/Pdcd10/Wls/Cdc42/Sri/Camk1/Gapdh/Wbp11/Psmd8/Gpi1/Ank3/Mif/Ptbp1/Oaz1/Nutf2/Rgcc/Cadm1/Uaca/Zic1/Myo18a/Hsp90aa1/Srebf2/Hes1/Hnrnpm/Camk4/Mbp"	30
"GO:0045807"	"GO:0045807"	"positive regulation of endocytosis"	"14/857"	"156/23843"	0.00153987379844116	0.0211729821878099	0.0169922147461727	"B2m/Lyar/Cav1/Apoe/Mfge8/Ahi1/Cd63/Calr/Ldlr/Hspa8/Anxa2/Trf/Myo18a/Hnrnpk"	14
"GO:1903900"	"GO:1903900"	"regulation of viral life cycle"	"13/857"	"139/23843"	0.00154246402724583	0.0211729821878099	0.0169922147461727	"Ddx3x/Chmp3/Trim28/Chmp2a/Hspa8/Ppib/Top2a/Ddx5/P4hb/Pabpc1/Lgals1/Vapa/Banf1"	13
"GO:0031331"	"GO:0031331"	"positive regulation of cellular catabolic process"	"23/857"	"324/23843"	0.00160263197363064	0.0218262917766648	0.0175165233547138	"Bcap31/Vcp/Tmem59/Nrd1/Atpif1/Hk2/Apoe/Sirt2/Bax/Ctsc/Cd81/Mif/Hmox1/Ldlr/Rdx/Plk2/Trib2/Hsp90aa1/Pabpc1/Gpd1/Ube2v2/Qk/Khsrp"	23
"GO:1902806"	"GO:1902806"	"regulation of cell cycle G1/S phase transition"	"12/857"	"123/23843"	0.00160903719462545	0.0218262917766648	0.0175165233547138	"Dgkz/Ddx3x/Larp7/Anp32b/Ccnd2/Tcf3/Rgcc/Rdx/Rps27l/Rpl26/Id2/Rpl17"	12
"GO:0006334"	"GO:0006334"	"nucleosome assembly"	"11/857"	"107/23843"	0.00163074584445215	0.0218262917766648	0.0175165233547138	"Hjurp/H3f3a/Set/Anp32b/Itgb3bp/Nap1l5/Nap1l1/Hist3h2ba/Sox9/H3f3b/Hist1h1b"	11
"GO:0051588"	"GO:0051588"	"regulation of neurotransmitter transport"	"11/857"	"107/23843"	0.00163074584445215	0.0218262917766648	0.0175165233547138	"Sept2/Gpm6b/Pfn2/Rab3b/Arl6ip5/Slc6a1/Arl6ip1/Cplx2/Ntrk2/Mef2c/Syt4"	11
"GO:0000462"	"GO:0000462"	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"6/857"	"36/23843"	0.00164032654653705	0.0218262917766648	0.0175165233547138	"Rps21/Rps8/Rps16/Rps24/Rps14/Pdcd11"	6
"GO:0034105"	"GO:0034105"	"positive regulation of tissue remodeling"	"6/857"	"36/23843"	0.00164032654653705	0.0218262917766648	0.0175165233547138	"Atp6ap1/Car2/Cdkn2a/Spp1/Bax/Trf"	6
"GO:0006626"	"GO:0006626"	"protein targeting to mitochondrion"	"13/857"	"140/23843"	0.00164578278432103	0.0218262917766648	0.0175165233547138	"Psmb7/Cdkn2a/Atpif1/Chchd4/Wbp11/Psmd8/Uqcrc2/Timm44/Ndufa13/Hsp90aa1/Srebf2/Hes1/Ppp2r2b"	13
"GO:0006123"	"GO:0006123"	"mitochondrial electron transport, cytochrome c to oxygen"	"4/857"	"15/23843"	0.00164735739727616	0.0218262917766648	0.0175165233547138	"Cox5b/Cox6a1/Cycs/Cox4i1"	4
"GO:0019646"	"GO:0019646"	"aerobic electron transport chain"	"4/857"	"15/23843"	0.00164735739727616	0.0218262917766648	0.0175165233547138	"Cox5b/Cox6a1/Cycs/Cox4i1"	4
"GO:0032488"	"GO:0032488"	"Cdc42 protein signal transduction"	"4/857"	"15/23843"	0.00164735739727616	0.0218262917766648	0.0175165233547138	"Abca1/Cdc42/Apoe/Rhoj"	4
"GO:0044794"	"GO:0044794"	"positive regulation by host of viral process"	"4/857"	"15/23843"	0.00164735739727616	0.0218262917766648	0.0175165233547138	"Apoe/Hspa8/Ppib/Vapa"	4
"GO:0051938"	"GO:0051938"	"L-glutamate import"	"4/857"	"15/23843"	0.00164735739727616	0.0218262917766648	0.0175165233547138	"Sept2/Kcnj10/Arl6ip5/Arl6ip1"	4
"GO:0007265"	"GO:0007265"	"Ras protein signal transduction"	"28/857"	"426/23843"	0.00169761041892647	0.0224271018061067	0.0179986988438052	"Prex2/Rsu1/Rab14/Dgkz/Stmn3/Rab33a/Rab9/Nras/Vav3/Sdcbp/Abca1/Rab3b/Wasf2/Cdc42/Mmd2/Trim28/Apoe/Rab6a/Rab4a/Spry2/Arpp19/Rab6b/Kpnb1/Rasa1/Plk2/Rhoj/Rab26/Rab18"	28
"GO:0051702"	"GO:0051702"	"interaction with symbiont"	"9/857"	"77/23843"	0.00173992621817134	0.022880470250795	0.0183625462179232	"Rab9/Gapdh/Apoe/Smarcb1/Hspa8/Ppib/Anxa2/Gpx1/Vapa"	9
"GO:0030834"	"GO:0030834"	"regulation of actin filament depolymerization"	"7/857"	"49/23843"	0.00174193910463283	0.022880470250795	0.0183625462179232	"Sptan1/Dstn/Capza2/Rdx/Tpm1/Tmod3/Tmod2"	7
"GO:0031032"	"GO:0031032"	"actomyosin structure organization"	"16/857"	"194/23843"	0.0017925181819841	0.0234102874567124	0.0187877469600439	"Pfn2/S100a10/Cnn3/Wasf2/Tnnt1/Epb41l2/Cnn2/Rgcc/Tpm1/Tmod3/Tmod2/Myo18a/Prkar1a/Mef2c/Pik3r1/Itgb5"	16
"GO:0050803"	"GO:0050803"	"regulation of synapse structure or activity"	"16/857"	"194/23843"	0.0017925181819841	0.0234102874567124	0.0187877469600439	"Prnp/Cdc42/Fzd9/Ptn/Camk1/Apoe/Lrrtm3/Tpbg/Hnrnpk/Ntrk2/Mef2c/Ube2v2/Etv5/App/Malat1/Abhd17b"	16
"GO:0007033"	"GO:0007033"	"vacuole organization"	"14/857"	"159/23843"	0.00184371315036133	0.0240102929068423	0.0192692767401686	"Rab14/Rab33a/Chmp5/Abca1/Stx12/Ctsd/Gabarapl2/Fez1/Hspa8/Hexa/Anxa2/Gabarap/Scfd1/Man2a1"	14
"GO:0043254"	"GO:0043254"	"regulation of protein complex assembly"	"28/857"	"429/23843"	0.00187950374298706	0.0244068511624825	0.0195875315320272	"Hjurp/Sptan1/Ddx3x/Tmsb4x/Pfn2/Lmo4/Vcp/Psmc2/Arpc3/Cav1/Capza2/Tmsb10/Arpc4/Apoe/Sirt2/Bax/Eif4ebp1/Psmc6/Cryab/Rdx/Tpm1/Tmod3/Tmod2/Mapt/Psmc5/H3f3b/Rasa1/Psmc1"	28
"GO:0071158"	"GO:0071158"	"positive regulation of cell cycle arrest"	"6/857"	"37/23843"	0.00189912354616586	0.0245222986709721	0.0196801830460542	"Cdkn2a/Rgcc/Rpl26/Mybbp1a/Rpl23/Id2"	6
"GO:1902108"	"GO:1902108"	"regulation of mitochondrial membrane permeability involved in apoptotic process"	"6/857"	"37/23843"	0.00189912354616586	0.0245222986709721	0.0196801830460542	"Mtch2/Slc25a5/Atpif1/Bax/Slc25a4/Siva1"	6
"GO:0010038"	"GO:0010038"	"response to metal ion"	"18/857"	"232/23843"	0.00190491563220932	0.0245278009995178	0.0196845988977005	"B2m/Gatm/Prnp/Anxa5/Ggh/Alad/Clic4/Cav1/Ank3/Jund/Hmox1/Mt1/Cpne7/Loxl2/Trf/Mef2c/Id2/Fos"	18
"GO:0010608"	"GO:0010608"	"posttranscriptional regulation of gene expression"	"30/857"	"471/23843"	0.00191510099004977	0.0245881971387985	0.0197330693568637	"Ncl/Ddx3x/Rpl10/Rps3a1/Eif4e/Elavl4/Cav1/Hnrnpa2b1/Paip2b/Gapdh/Cnot3/Eif3k/Eif4g2/Tnrc6a/Ptbp1/Eif4ebp1/Calr/Dph3/Rplp1/Rps27l/Rpl26/Ddx5/Rpl38/Hnrnpa0/Alkbh1/Eif3e/Igf2bp2/App/Qk/Khsrp"	30
"GO:0001525"	"GO:0001525"	"angiogenesis"	"31/857"	"492/23843"	0.00192036455448503	0.0245881971387985	0.0197330693568637	"Pdcl3/Ncl/Ramp1/Flna/Pgk1/Pdcd10/S100a1/Nras/Vav3/F3/Wasf2/Clic4/Cdc42/Cav1/Ptn/Hk2/Gpi1/Mfge8/Atp5b/Hmox1/Loxl2/Rgcc/Spry2/Thy1/Anxa2/Ctsh/Gpx1/Tmem100/Plk2/Rhoj/Tcf4"	31
"GO:0042982"	"GO:0042982"	"amyloid precursor protein metabolic process"	"7/857"	"50/23843"	0.00196373865883737	0.0250733223730324	0.0201224028992891	"Prnp/Nsg1/Apoe/Psenen/Lrrtm3/Itm2b/App"	7
"GO:0072657"	"GO:0072657"	"protein localization to membrane"	"30/857"	"472/23843"	0.00197713770814303	0.0251740848577208	0.0202032690598987	"Ramp1/Atp1b1/Mtch2/Kcnip3/Prnp/Csnk2a1/Flna/Sec62/Ssr2/S100a10/Tmem59/Nsg1/Fzd9/Ptn/Apoe/Bax/Arl6ip1/Ank3/Bsg/Cpe/Ndufa13/Thy1/Rdx/Ptpn9/Anxa2/Pik3r1/Hsp90aa1/Etv5/Rab26/Myl12a"	30
"GO:0050792"	"GO:0050792"	"regulation of viral process"	"15/857"	"178/23843"	0.00199238874904106	0.0252978026996297	0.0203025578666904	"Ddx3x/Chmp3/Trim28/Chmp2a/Apoe/Smarcb1/Hspa8/Ppib/Top2a/Ddx5/P4hb/Pabpc1/Lgals1/Vapa/Banf1"	15
"GO:1990542"	"GO:1990542"	"mitochondrial transmembrane transport"	"8/857"	"64/23843"	0.00201290546474576	0.0254875093610883	0.0204548054953753	"Cox5b/Chchd4/Timm44/Ndufa13/Tst/Slc25a1/Atp5o/Mpc1"	8
"GO:0009062"	"GO:0009062"	"fatty acid catabolic process"	"10/857"	"94/23843"	0.0020252373837631	0.0255728179038153	0.0205232692131853	"Acadl/Dbi/Hadhb/Etfb/Acat1/Pccb/Acad11/Acaa1a/Acadvl/Acat2"	10
"GO:0090181"	"GO:0090181"	"regulation of cholesterol metabolic process"	"5/857"	"26/23843"	0.00207963787321212	0.0261154525232214	0.0209587564723662	"Acadl/Fdps/Apoe/Ldlr/Acadvl"	5
"GO:2000178"	"GO:2000178"	"negative regulation of neural precursor cell proliferation"	"5/857"	"26/23843"	0.00207963787321212	0.0261154525232214	0.0209587564723662	"Pax6/Sirt2/Cend1/Id2/Ctnna1"	5
"GO:0034660"	"GO:0034660"	"ncRNA metabolic process"	"29/857"	"453/23843"	0.00209688553734031	0.0262380953538912	0.0210571825371187	"Ncl/Dars/Rpl35/Ssb/Rps21/Rps6/Cdkn2a/Rps8/Lyar/Hnrnpa2b1/Wbp11/Rps16/Rps17/Ddx21/Smarcb1/Rrp1/Rtcb/Rps24/Ccdc12/Nhp2/Rpl26/Rpl27/Nsa2/Alkbh1/Rpl35a/Khsrp/Wdr43/Rps14/Pdcd11"	29
"GO:1901990"	"GO:1901990"	"regulation of mitotic cell cycle phase transition"	"19/857"	"253/23843"	0.00210088446718972	0.0262380953538912	0.0210571825371187	"Cenpf/Dgkz/Ddx3x/Larp7/Anp32b/Cdkn2a/Rcc2/Ccnd2/Cdkn1c/Tcf3/Rgcc/Rdx/Rps27l/Tmod3/Topbp1/Rpl26/Id2/App/Rpl17"	19
"GO:0006465"	"GO:0006465"	"signal peptide processing"	"4/857"	"16/23843"	0.00213445440085843	0.0262980891275577	0.0211053300808388	"Arxes1/Spcs2/Spcs1/Sec11c"	4
"GO:0006878"	"GO:0006878"	"cellular copper ion homeostasis"	"4/857"	"16/23843"	0.00213445440085843	0.0262980891275577	0.0211053300808388	"Prnp/Aplp2/Atox1/App"	4
